Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
10/01/2005 00:00,,21.8,,6.5,0.02,0.4,0.9,0.053,,0.022,,,,3.1,,160,70
10/01/2005 00:00,,,,,0.02,0.4,0.89,0.047,,0.023,,,,2.9,,110,61
03/02/2005 00:00,,22.6,,6.4,0.03,1.11,1.81,0.153,,0.047,,,,,,2200,1100
03/02/2005 00:00,,,,,0.03,1.11,1.81,0.153,,0.046,,,,,,2200,1500
09/02/2005 00:00,,22.6,,5.8,0.05,0.93,1.41,0.083,,0.021,,,,3.7,,52,72
09/02/2005 00:00,,,,,0.05,0.93,1.42,0.084,,0.021,,,,3.5,,76,76
11/03/2005 00:00,,20.5,,5.8,0.04,1.48,2.07,0.059,,0.021,,,,5,,44,70
11/03/2005 00:00,,,,,0.04,1.49,2.11,0.061,,0.02,,,,4.3,,72,85
04/04/2005 00:00,,17.6,,7.4,0.03,2.6,3.41,0.047,,0.016,,,,1.9,,240,94
04/04/2005 00:00,,,,,0.03,2.6,3.43,0.046,,0.017,,,,1.4,,200,100
04/05/2005 00:00,,15.2,,8.4,0.02,4.2,4.68,0.037,,0.016,,,,1.5,,80,46
04/05/2005 00:00,,,,,0.02,4.3,4.75,0.037,,0.015,,,,1.6,,84,42
09/06/2005 00:00,,11.1,,10.6,0.02,5.8,6.4,0.036,,0.016,,,,0.1,,90,36
09/06/2005 00:00,,,,,0.02,6,6.3,0.036,,0.016,,,,0.7,,80,32
02/07/2005 00:00,,13.6,,8.5,0.03,1.41,1.76,0.105,,0.046,,,,,,950,3000
02/07/2005 00:00,,,,,0.03,1.4,1.75,0.113,,0.046,,,,,,1100,3000
21/07/2005 00:00,,9,,12.3,0.02,5.2,6.4,0.046,,0.014,,,,1.4,,54,22
21/07/2005 00:00,,,,,0.02,5.2,6.2,0.047,,0.014,,,,0.9,,72,22
21/07/2005 00:00,,,,,,,,,,,,,,,,,
21/07/2005 00:00,,,,,,,,,,,,,,,,,
25/08/2005 00:00,,8.6,,12.2,0.01,8,8.8,0.036,,0.013,,,,2.4,,61,35
25/08/2005 00:00,,,,,0.01,8,8.9,0.038,,0.013,,,,1.6,,64,33
12/09/2005 00:00,,,,,0.01,1.97,2.33,0.056,,0.01,,,,10.2,,66,70
12/09/2005 00:00,,,,,,,,,,,,,,10.5,,,
25/10/2005 00:00,,20.6,,7.9,0.02,3.6,4.52,0.052,,0.015,,,,2.6,,84,120
25/10/2005 00:00,,,,,0.02,3.2,4.49,0.047,,0.016,,,,2.3,,78,98
24/11/2005 00:00,,19.5,,7.6,0.03,1.33,2.09,0.136,,0.025,,,,3.3,,3400,4700
24/11/2005 00:00,,,,,0.03,1.32,2.14,0.136,,0.027,,,,4.4,,3100,4200
12/12/2005 00:00,,21.6,,5.6,0.03,1.7,2.19,0.066,,0.018,,,,3.1,,80,180
12/12/2005 00:00,,,,,0.03,1.71,2.16,0.065,,0.018,,,,4,,76,170
11/01/2006 00:00,,24.6,,6.6,0.06,1.93,2.59,0.065,,0.024,,,,2.9,,8600,410
11/01/2006 00:00,,,,,0.05,1.95,2.64,0.06,,0.023,,,,3.9,,7900,430
16/02/2006 00:00,,22.7,,5.4,0.03,1.45,1.96,0.036,,0.015,,,,8.9,,18,78
16/02/2006 00:00,,,,,0.03,1.46,1.96,0.035,,0.015,,,,6.7,,25,76
01/03/2006 00:00,,21.4,,5.7,0.07,1.45,2.04,0.11,,0.025,,,,,,400,470
01/03/2006 00:00,,,,,0.08,1.46,2.03,0.107,,0.024,,,,,,410,440
24/03/2006 00:00,,19.7,,6.6,0.04,1.9,2.77,0.049,,0.014,,,,5.3,,84,200
24/03/2006 00:00,,,,,0.04,1.93,2.78,0.052,,0.015,,,,3.8,,110,220
11/04/2006 00:00,,15.4,,7.3,0.03,3,3.66,0.023,,0.014,,,,2.7,,110,88
11/04/2006 00:00,,,,,0.03,3,3.69,0.025,,0.013,,,,3.2,,110,98
17/05/2006 00:00,,13.1,,9.4,0.02,6,6.2,0.033,,0.012,,,,1.6,,360,130
17/05/2006 00:00,,,,,0.02,6,6.2,0.035,,0.011,,,,1.2,,410,93
16/06/2006 00:00,,8.5,,10.8,0.03,1.69,1.91,0.044,,0.014,,,,1.3,,88,120
16/06/2006 00:00,,,,,0.03,1.64,1.89,0.044,,0.014,,,,1.2,,84,98
27/07/2006 00:00,,12.9,,10.4,0.03,1.8,2.27,0.079,,0.023,,,,3.9,,510,810
27/07/2006 00:00,,,,,0.03,1.8,2.28,0.076,,0.024,,,,4.4,,440,890
15/08/2006 00:00,,10.6,,12,0.03,4,4.61,0.046,,0.016,,,,0.5,,84,110
15/08/2006 00:00,,,,,0.03,4,4.58,0.045,,0.015,,,,1.1,,110,120
09/09/2006 00:00,,13.1,,9.6,0.08,2.4,2.85,0.115,,0.028,,,,,,1200,2900
09/09/2006 00:00,,,,,0.08,2.4,2.84,0.11,,0.028,,,,,,9800,3000
15/09/2006 00:00,,15.3,,9.2,0.06,2,2.57,0.072,,0.02,,,,1.1,,120,140
15/09/2006 00:00,,,,,0.07,2,2.57,0.089,,0.02,,,,1.2,,110,120
27/10/2006 00:00,,18.3,,7.3,0.005,1.8,2.65,0.035,,0.014,,,,3.2,,71,67
27/10/2006 00:00,,,,,0.04,1.8,2.65,0.031,,0.014,,,,2.7,,62,76
20/11/2006 00:00,,19.7,,7.1,0.03,2.7,3.3,0.036,,0.014,,,,2.7,,97,200
20/11/2006 00:00,,,,,0.03,2.7,3.4,0.035,,0.013,,,,2.4,,87,150
18/12/2006 00:00,,19.9,,5.7,0.04,0.77,1.25,0.041,,0.015,,,,5.1,,56,120
18/12/2006 00:00,,,,,0.04,0.78,1.24,0.044,,0.015,,,,4.6,,74,140
23/01/2007 00:00,,24.7,,3.5,0.03,0.07,0.64,0.043,,0.017,,,,8.4,,48,210
23/01/2007 00:00,,,,,0.03,0.07,0.64,0.043,,0.017,,,,8.8,,46,240
14/02/2007 00:00,,22.1,,6,0.07,1.31,1.82,0.106,,0.028,,,,,,4000,300
14/02/2007 00:00,,,,,0.07,1.31,1.83,0.106,,0.028,,,,,,3600,430
22/02/2007 00:00,,23.2,,5.2,0.07,1.2,1.59,0.056,,0.014,,,,5,,38,250
22/02/2007 00:00,,,,,0.07,1.2,1.61,0.056,,0.014,,,,5.7,,30,230
30/03/2007 00:00,,18.9,,6.1,0.04,1.36,1.77,0.089,,0.015,,,,2.1,,210,78
30/03/2007 00:00,,,,,0.04,1.36,1.75,0.086,,0.015,,,,1.5,,200,94
23/04/2007 00:00,,17.8,,7.3,0.02,2.9,3.49,0.038,,0.012,,,,1.9,,430,180
23/04/2007 00:00,,,,,0.02,2.9,3.47,0.041,,0.012,,,,2.6,,380,270
26/04/2007 00:00,,17.6,,8.7,0.02,1.28,1.53,0.079,,0.023,,,,,,1700,3200
26/04/2007 00:00,,,,,0.02,1.3,1.51,0.076,,0.023,,,,,,2200,3600
23/05/2007 00:00,,13.6,,8.9,0.03,1.54,1.89,0.042,,0.015,,,,1.9,,98,60
23/05/2007 00:00,,,,,0.03,1.52,1.91,0.041,,0.014,,,,2,,100,78
22/06/2007 00:00,,10.3,,9.5,0.08,1.31,1.87,0.086,,0.033,,,,0.5,,550,190
22/06/2007 00:00,,,,,0.08,1.31,1.86,0.087,,0.034,,,,0.6,,570,93
31/07/2007 00:00,,9.7,,12.1,0.03,2.7,3.34,0.027,,0.01,,,,3.5,,41,21
31/07/2007 00:00,,,,,0.03,2.7,3.26,0.028,,0.009,,,,3.6,,52,19
15/08/2007 00:00,,12.4,,11.6,0.02,3.2,3.87,0.027,,0.009,,,,3.6,,41,17
15/08/2007 00:00,,,,,0.02,3.2,3.92,0.028,,0.009,,,,3.7,,38,26
15/08/2007 00:00,,12.4,,11.6,0.02,3.2,3.88,0.027,,,,,,3.9,,,
26/09/2007 00:00,,16.4,,9.4,0.02,3.8,4.46,0.035,,0.01,,,,2.3,,22,42
26/09/2007 00:00,,,,,0.02,3.8,4.48,0.036,,0.011,,,,2.3,,22,48
26/09/2007 00:00,,16.4,,7.4,0.38,0.14,4.54,0.037,,,,,,3,,,
19/11/2007 00:00,,21.9,,6.3,0.04,2.4,3.05,0.048,,0.013,,,,3.8,,240,400
19/11/2007 00:00,,,,,0.04,2.4,3.06,0.049,,0.014,,,,3.9,,210,460
19/11/2007 00:00,,,,,,,,,,,,,,,,,
25/11/2007 00:00,,21.3,,6.9,0.03,3,4.04,0.042,,0.014,,,,3.7,,140,320
25/11/2007 00:00,,,,,0.03,3,3.92,0.041,,0.014,,,,3.2,,91,380
25/11/2007 00:00,,21.3,,6.9,0.03,3,3.93,0.039,,,,,,3.4,,,
19/12/2007 00:00,,20.7,,6.7,0.03,0.72,1.23,0.065,,0.019,,,,1.6,,96,310
19/12/2007 00:00,,,,,0.03,0.73,1.2,0.062,,0.018,,,,1.5,,200,240
19/12/2007 00:00,,20.7,,6.7,0.02,0.71,1.2,0.061,,,,,,2.3,,,
08/01/2008 00:00,,,,,,,,,,,,,,,,,
14/01/2008 00:00,,23.3,,6.3,0.005,4,4.71,0.069,,,,,,19.4,,,
24/01/2008 00:00,,21.2,,6.8,0.06,0.87,1.42,0.073,,0.017,,,,2.8,,190,260
24/01/2008 00:00,,,,,0.06,0.88,1.42,0.075,,0.015,,,,3.7,,250,280
24/01/2008 00:00,,21.2,,6.8,0.06,0.88,1.39,0.073,,,,,,2.8,,,
05/02/2008 00:00,,23.3,,5.6,0.08,0.72,1.92,0.158,,0.087,,,,,,3900,760
05/02/2008 00:00,,,,,0.08,0.72,1.93,0.156,,0.087,,,,,,4000,900
11/02/2008 00:00,,20.7,,6.8,0.1,0.81,1.6,0.126,,0.046,,,,1.6,,300,190
11/02/2008 00:00,,,,,0.11,0.82,1.6,0.115,,0.045,,,,1.5,,240,310
11/02/2008 00:00,,20.7,,6.8,0.1,0.8,1.61,0.136,,,,,,2.1,,,
12/03/2008 00:00,,21,,7.4,0.05,0.97,1.43,0.072,,0.016,,,,4.6,,280,290
12/03/2008 00:00,,,,,0.05,0.97,1.46,0.074,,0.016,,,,4.7,,370,390
12/03/2008 00:00,,21,,7.4,0.04,0.97,1.45,0.071,,,,,,5.3,,,
17/04/2008 00:00,,16.1,,8.4,0.03,3.2,3.9,0.056,,0.013,,,,1.8,,170,100
17/04/2008 00:00,,,,,0.03,3.2,3.88,0.059,,0.013,,,,2.3,,150,100
17/04/2008 00:00,,16.1,,8.4,0.03,3.2,4.03,0.056,,,,,,2.8,,,
05/05/2008 00:00,,11.9,,10.1,0.03,3.6,3.95,0.038,,0.014,,,,0.7,,88,28
05/05/2008 00:00,,,,,0.03,3.6,3.89,0.037,,0.014,,,,0.5,,85,39
05/05/2008 00:00,,11.9,,10.1,0.03,3.6,3.87,0.039,,,,,,0.8,,,
07/06/2008 00:00,,14.4,,9.3,0.03,1.31,1.91,0.08,,0.034,,,,,,500,670
07/06/2008 00:00,,,,,0.03,1.31,1.95,0.084,,0.035,,,,,,580,720
10/06/2008 00:00,,14.4,,9.1,0.05,1.58,2.14,0.084,,0.018,,,,3.1,,180,190
10/06/2008 00:00,,,,,0.05,1.58,2.12,0.074,,0.019,,,,2.5,,160,190
10/06/2008 00:00,,14.4,,9.1,0.04,1.57,2.14,0.068,,,,,,2.3,,,
16/07/2008 00:00,,10.1,,10.8,0.03,3.3,3.82,0.03,,,,,,1.6,,,
21/08/2008 00:00,,8.6,,13.2,0.01,4.75,5.15,0.025,,,,,,1.7,,,
26/09/2008 00:00,,15.2,,9.6,0.02,2.8,3.44,0.038,,,,,,2.1,,,
15/10/2008 00:00,,17.5,,8.3,0.005,3.2,3.87,0.068,,,,,,3.4,,,
20/11/2008 00:00,,22.8,,6,0.02,0.93,1.38,0.037,,,,,,25.1,,,
08/12/2008 00:00,,22,,5.4,0.02,0.61,1.12,0.054,,,,,,11.6,,,
13/01/2009 00:00,,23.1,,5.9,0.01,0.87,1.36,0.053,,,,,,10.4,,,
12/02/2009 00:00,,20.8,,4.3,0.09,0.2,0.78,0.056,,,,,,12.8,,,
02/03/2009 00:00,,22.6,,5.2,0.04,0.82,1.23,0.049,,,,,,6.2,,,
07/04/2009 00:00,,19.4,,6.8,0.04,0.79,1.33,0.047,,,,,,1.4,,,
01/05/2009 00:00,,13.3,,8.6,0.02,2.8,3.04,0.038,,,,,,1.2,,,
18/06/2009 00:00,,10.2,,10.5,0.02,3.4,4.12,0.035,,,,,,0.6,,,
24/07/2009 00:00,,10,,10.9,0.01,2.4,3.05,0.038,,,,,,7.3,,,
17/08/2009 00:00,,11.2,,11.7,0.01,3,3.55,0.031,,,,,,3.6,,,
22/09/2009 00:00,,16.8,,9.1,0.01,3.4,4.14,0.035,,,,,,3.5,,,
22/10/2009 00:00,,18.2,,7.3,0.03,2.2,2.81,0.035,,,,,,2.9,,,
27/11/2009 00:00,,23.4,,5.6,0.02,1.25,1.84,0.038,,,,,,12.2,,,
21/12/2009 00:00,,22.4,,5.2,0.04,0.7,1.2,0.052,,,,,,4.6,,,
14/01/2010 00:00,,24.6,,3.9,0.03,0.7,1.3,0.045,,,,,,15.3,,,
25/02/2010 00:00,,22,,5.7,0.05,1.44,2.01,0.053,,,,,,10.5,,,
09/03/2010 00:00,,22.6,,6.1,0.03,0.75,1.26,0.053,,,,,,7.8,,,
08/04/2010 00:00,,20.1,,8.5,0.02,1.7,2.17,0.062,,,,,,3.7,,,
14/05/2010 00:00,,11.9,,10.2,0.01,3.2,3.92,0.024,,,,,,1.2,,,
07/06/2010 00:00,,13.5,,9.4,0.07,1.43,2.07,0.081,,,,,,2.2,,,
19/07/2010 00:00,,9.6,,11.3,0.01,2.8,3.14,0.028,,,,,,2.9,,,
12/08/2010 00:00,,11.8,,11.2,0.005,1.27,1.74,0.045,,,,,,2.8,,,
