Menangle Weir Structure Function - post upgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
y2,y1,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,60,60.2,60.4,60.6,60.8,60.95,61,61.2,61.4,61.6,61.8,62,62.2,62.4,62.6,62.8,63,63.2,63.4,63.6,63.8,64,64.2,65,200
0,0,0,0.018518519,0.298611111,0.358796296,0.416666667,0.447916667,0.478009259,5.502314815,17.66898148,36.46180556,62.88773148,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
60,0,0,0.018518519,0.298611111,0.358796296,0.416666667,0.447916667,0.478009259,5.502314815,17.66898148,36.46180556,62.88773148,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
60.2,-0.018518519,-0.018518519,0,0.298611111,0.358796296,0.416666667,0.447916667,0.478009259,5.502314815,17.66898148,36.46180556,62.88773148,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
60.4,-0.298611111,-0.298611111,-0.298611111,0,0.358796296,0.416666667,0.447916667,0.478009259,5.502314815,17.66898148,36.46180556,62.88773148,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
60.6,-0.358796296,-0.358796296,-0.358796296,-0.358796296,0,0.416666667,0.447916667,0.478009259,5.502314815,17.66898148,36.46180556,62.88773148,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
60.8,-0.416666667,-0.416666667,-0.416666667,-0.416666667,-0.416666667,0,0.447916667,0.478009259,5.502314815,17.66898148,36.46180556,62.88773148,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
60.95,-0.447916667,-0.447916667,-0.447916667,-0.447916667,-0.447916667,-0.447916667,0,0.478009259,5.502314815,17.66898148,36.46180556,62.88773148,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
61,-0.478009259,-0.478009259,-0.478009259,-0.478009259,-0.478009259,-0.478009259,-0.478009259,0,5.502314815,17.66898148,36.46180556,62.88773148,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
61.2,-5.502314815,-5.502314815,-5.502314815,-5.502314815,-5.502314815,-5.502314815,-5.502314815,-5.502314815,0,17.66898148,36.46180556,62.88773148,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
61.4,-17.66898148,-17.66898148,-17.66898148,-17.66898148,-17.66898148,-17.66898148,-17.66898148,-17.66898148,-17.66898148,0,36.46180556,62.88773148,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
61.6,-36.46180556,-36.46180556,-36.46180556,-36.46180556,-36.46180556,-36.46180556,-36.46180556,-36.46180556,-36.46180556,-36.46180556,0,62.88773148,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
61.8,-62.88773148,-62.88773148,-62.88773148,-62.88773148,-62.88773148,-62.88773148,-62.88773148,-62.88773148,-62.88773148,-62.88773148,-62.88773148,0,87.15277778,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
62,-87.15277778,-87.15277778,-87.15277778,-87.15277778,-87.15277778,-87.15277778,-87.15277778,-87.15277778,-87.15277778,-87.15277778,-87.15277778,-87.15277778,0,112.1759259,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
62.2,-112.1759259,-112.1759259,-112.1759259,-112.1759259,-112.1759259,-112.1759259,-112.1759259,-112.1759259,-112.1759259,-112.1759259,-112.1759259,-112.1759259,-112.1759259,0,137.037037,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
62.4,-137.037037,-137.037037,-137.037037,-137.037037,-137.037037,-137.037037,-137.037037,-137.037037,-137.037037,-137.037037,-137.037037,-137.037037,-137.037037,-137.037037,0,161.3657407,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
62.6,-161.3657407,-161.3657407,-161.3657407,-161.3657407,-161.3657407,-161.3657407,-161.3657407,-161.3657407,-161.3657407,-161.3657407,-161.3657407,-161.3657407,-161.3657407,-161.3657407,-161.3657407,0,185.5787037,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
62.8,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,-185.5787037,0,209.8842593,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
63,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,-209.8842593,0,233.7152778,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
63.2,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,-233.7152778,0,256.8634259,280.3009259,304.0277778,327.5,350.6481481,10000,10000
63.4,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,-256.8634259,0,280.3009259,304.0277778,327.5,350.6481481,10000,10000
63.6,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,-280.3009259,0,304.0277778,327.5,350.6481481,10000,10000
63.8,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,-304.0277778,0,327.5,350.6481481,10000,10000
64,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,-327.5,0,350.6481481,10000,10000
64.2,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,-350.6481481,0,10000,10000
