Cobbity Weir Structure Function - pre upgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y2,y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,49.2,49.4,49.6,49.8,50,50.2,50.4,50.6,50.8,51,51.2,51.25,51.4,51.6,51.8,52,52.2,52.4,52.6,52.8,53,53.2,53.4,53.6,53.8,54,54.2,54.4,54.6,54.8,55,55.2,55.4,55.6,55.8,56,57,200
0,0,0,0.126157407,0.184027778,0.228009259,0.265046296,0.296296296,0.325231481,0.387731481,0.447916667,0.506944444,0.563657407,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
49.2,0,0,0.126157407,0.184027778,0.228009259,0.265046296,0.296296296,0.325231481,0.387731481,0.447916667,0.506944444,0.563657407,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
49.4,-0.126157407,-0.126157407,0,0.184027778,0.228009259,0.265046296,0.296296296,0.325231481,0.387731481,0.447916667,0.506944444,0.563657407,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
49.6,-0.184027778,-0.184027778,-0.184027778,0,0.228009259,0.265046296,0.296296296,0.325231481,0.387731481,0.447916667,0.506944444,0.563657407,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
49.8,-0.228009259,-0.228009259,-0.228009259,-0.228009259,0,0.265046296,0.296296296,0.325231481,0.387731481,0.447916667,0.506944444,0.563657407,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
50,-0.265046296,-0.265046296,-0.265046296,-0.265046296,-0.265046296,0,0.296296296,0.325231481,0.387731481,0.447916667,0.506944444,0.563657407,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
50.2,-0.296296296,-0.296296296,-0.296296296,-0.296296296,-0.296296296,-0.296296296,0,0.325231481,0.387731481,0.447916667,0.506944444,0.563657407,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
50.4,-0.325231481,-0.325231481,-0.325231481,-0.325231481,-0.325231481,-0.325231481,-0.325231481,0,0.387731481,0.447916667,0.506944444,0.563657407,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
50.6,-0.387731481,-0.387731481,-0.387731481,-0.387731481,-0.387731481,-0.387731481,-0.387731481,-0.387731481,0,0.447916667,0.506944444,0.563657407,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
50.8,-0.447916667,-0.447916667,-0.447916667,-0.447916667,-0.447916667,-0.447916667,-0.447916667,-0.447916667,-0.447916667,0,0.506944444,0.563657407,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
51,-0.506944444,-0.506944444,-0.506944444,-0.506944444,-0.506944444,-0.506944444,-0.506944444,-0.506944444,-0.506944444,-0.506944444,0,0.563657407,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
51.2,-0.563657407,-0.563657407,-0.563657407,-0.563657407,-0.563657407,-0.563657407,-0.563657407,-0.563657407,-0.563657407,-0.563657407,-0.563657407,0,0.578703704,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
51.25,-0.578703704,-0.578703704,-0.578703704,-0.578703704,-0.578703704,-0.578703704,-0.578703704,-0.578703704,-0.578703704,-0.578703704,-0.578703704,-0.578703704,0,4.05787037,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
51.4,-4.05787037,-4.05787037,-4.05787037,-4.05787037,-4.05787037,-4.05787037,-4.05787037,-4.05787037,-4.05787037,-4.05787037,-4.05787037,-4.05787037,-4.05787037,0,13.74652778,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
51.6,-13.74652778,-13.74652778,-13.74652778,-13.74652778,-13.74652778,-13.74652778,-13.74652778,-13.74652778,-13.74652778,-13.74652778,-13.74652778,-13.74652778,-13.74652778,-13.74652778,0,27.3587963,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
51.8,-27.3587963,-27.3587963,-27.3587963,-27.3587963,-27.3587963,-27.3587963,-27.3587963,-27.3587963,-27.3587963,-27.3587963,-27.3587963,-27.3587963,-27.3587963,-27.3587963,-27.3587963,0,43.18171296,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
52,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,-43.18171296,0,62.82407407,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
52.2,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,-62.82407407,0,85.23148148,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
52.4,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,-85.23148148,0,112.0717593,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
52.6,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,-112.0717593,0,146.5509259,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
52.8,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,-146.5509259,0,181.0300926,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
53,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,-181.0300926,0,215.4166667,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
53.2,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,-215.4166667,0,242.2337963,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
53.4,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,-242.2337963,0,271.3541667,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
53.6,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,-271.3541667,0,300.4861111,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
53.8,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,-300.4861111,0,329.6064815,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
54,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,0,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
54.2,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,0,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
54.4,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,0,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
54.6,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,0,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
54.8,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,0,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
55,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,0,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
55.2,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,0,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
55.4,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,0,570.4861111,603.275463,636.0648148,10000,10000
55.6,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,0,603.275463,636.0648148,10000,10000
55.8,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,0,636.0648148,10000,10000
56,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,0,10000,10000
