FVC file = HN_Cal_2014.fvc, Simulation Execution: 14/02/2020 17:01:03
, 0.33213816400000E+06, 0.62885713400000E+07,  0.0000000E+00,  0.7237757E+03,  0.1271112E+04,        1208,        1232,          60,          60
, 0.33223608200000E+06, 0.62886779600000E+07,  0.0000000E+00,  0.8685367E+03,  0.1271112E+04,        1209,        1233,          60,          60
, 0.33233400000000E+06, 0.62887845700000E+07,  0.0000000E+00,  0.1013290E+04,  0.1271112E+04,        1210,        1234,          60,          60
, 0.33246686500000E+06, 0.62888037800000E+07,  0.0000000E+00,  0.1147537E+04,  0.1271112E+04,        1211,        1212,          60,          60
, 0.33258962300000E+06, 0.62887895900000E+07,  0.0000000E+00,  0.1271112E+04,  0.1271112E+04,,,          60,          60
, 0.33105658700000E+06, 0.62891223900000E+07,  0.0000000E+00,  0.0000000E+00,  0.1146314E+04,        1367,        1393,          61,          61
, 0.33110539100000E+06, 0.62891619300000E+07,  0.0000000E+00,  0.6281116E+02,  0.1146314E+04,        1366,        1392,          61,          61
, 0.33115419600000E+06, 0.62892014600000E+07,  0.0000000E+00,  0.1256168E+03,  0.1146314E+04,        1364,        1391,          61,          61
, 0.33120300000000E+06, 0.62892410000000E+07,  0.0000000E+00,  0.1884280E+03,  0.1146314E+04,        1363,        1388,          61,          61
, 0.33131060100000E+06, 0.62892676500000E+07,  0.0000000E+00,  0.2992801E+03,  0.1146314E+04,        1362,        1387,          61,          61
, 0.33141708700000E+06, 0.62893251200000E+07,  0.0000000E+00,  0.4202845E+03,  0.1146314E+04,        1365,        1389,          61,          61
, 0.33152357400000E+06, 0.62893825900000E+07,  0.0000000E+00,  0.5412898E+03,  0.1146314E+04,        1368,        1373,          61,          61
, 0.33163006000000E+06, 0.62894400600000E+07,  0.0000000E+00,  0.6622942E+03,  0.1146314E+04,        1347,        1372,          61,          61
, 0.33173654600000E+06, 0.62894975300000E+07,  0.0000000E+00,  0.7832986E+03,  0.1146314E+04,        1346,        1371,          61,          61
, 0.33184303300000E+06, 0.62895550000000E+07,  0.0000000E+00,  0.9043039E+03,  0.1146314E+04,        1345,        1370,          61,          61
, 0.33194951900000E+06, 0.62896124700000E+07,  0.0000000E+00,  0.1025308E+04,  0.1146314E+04,        1344,        1369,          61,          61
, 0.33205600600000E+06, 0.62896699400000E+07,  0.0000000E+00,  0.1146314E+04,  0.1146314E+04,,,          61,          61
, 0.32939400000000E+06, 0.62880800000000E+07,  0.0000000E+00,  0.0000000E+00,  0.1108727E+04,        1781,        1783,          62,          62
, 0.32928684800000E+06, 0.62881786900000E+07,  0.0000000E+00,  0.1456752E+03,  0.1108727E+04,        1779,        1782,          62,          62
, 0.32919166000000E+06, 0.62882757700000E+07,  0.0000000E+00,  0.2816358E+03,  0.1108727E+04,        1778,        1802,          62,          62
, 0.32896091400000E+06, 0.62884348500000E+07,  0.0000000E+00,  0.5619038E+03,  0.1108727E+04,        1780,        1803,          62,          62
, 0.32878281000000E+06, 0.62886410800000E+07,  0.0000000E+00,  0.8343958E+03,  0.1108727E+04,        1784,        1804,          62,          62
, 0.32861228100000E+06, 0.62888559700000E+07,  0.0000000E+00,  0.1108727E+04,  0.1108727E+04,,,          62,          62
, 0.32757608800000E+06, 0.62885331900000E+07,  0.0000000E+00,  0.0000000E+00,  0.7047825E+03,        1906,        1924,          63,          63
, 0.32765070500000E+06, 0.62886930800000E+07,  0.0000000E+00,  0.1764441E+03,  0.7047825E+03,        1902,        1907,          63,          63
, 0.32774820800000E+06, 0.62888402100000E+07,  0.0000000E+00,  0.3529492E+03,  0.7047825E+03,        1882,        1897,          63,          63
, 0.32788518500000E+06, 0.62889496600000E+07,  0.0000000E+00,  0.5282832E+03,  0.7047825E+03,        1875,        1877,          63,          63
, 0.32802759200000E+06, 0.62890539300000E+07,  0.0000000E+00,  0.7047825E+03,  0.7047825E+03,,,          63,          63
, 0.32723423800000E+06, 0.62872931800000E+07,  0.0000000E+00,  0.0000000E+00,  0.4384567E+03,        2007,        2029,          64,          64
, 0.32729233700000E+06, 0.62871879200000E+07,  0.0000000E+00,  0.1202296E+03,  0.4384567E+03,        2028,        2030,          64,          64
, 0.32736118000000E+06, 0.62871038800000E+07,  0.0000000E+00,  0.2288670E+03,  0.4384567E+03,        2050,        2051,          64,          64
, 0.32745689600000E+06, 0.62870507900000E+07,  0.0000000E+00,  0.3383206E+03,  0.4384567E+03,        2073,        2074,          64,          64
, 0.32754450300000E+06, 0.62870022900000E+07,  0.0000000E+00,  0.4384567E+03,  0.4384567E+03,,,          64,          64
, 0.32804923200000E+06, 0.62864476700000E+07,  0.0000000E+00,  0.0000000E+00,  0.6301741E+03,        2187,        2209,          65,          65
, 0.32817378600000E+06, 0.62864669300000E+07,  0.0000000E+00,  0.1260343E+03,  0.6301741E+03,        2186,        2208,          65,          65
, 0.32829833900000E+06, 0.62864862000000E+07,  0.0000000E+00,  0.2520692E+03,  0.6301741E+03,        2185,        2207,          65,          65
, 0.32842289300000E+06, 0.62865054700000E+07,  0.0000000E+00,  0.3781050E+03,  0.6301741E+03,        2184,        2206,          65,          65
, 0.32854744600000E+06, 0.62865247300000E+07,  0.0000000E+00,  0.5041383E+03,  0.6301741E+03,        2183,        2204,          65,          65
, 0.32867200000000E+06, 0.62865440000000E+07,  0.0000000E+00,  0.6301741E+03,  0.6301741E+03,,,          65,          65
, 0.32605340000000E+06, 0.62946970000000E+07,  0.5000000E+00,  0.0000000E+00,  0.7811579E+03,        2946,        2956,          66,          66
, 0.32625700000000E+06, 0.62948282000000E+07,  0.0000000E+00,  0.2422115E+03,  0.7811579E+03,        2939,        2945,          66,          66
, 0.32631208900000E+06, 0.62949082300000E+07,  0.0000000E+00,  0.3393691E+03,  0.7811579E+03,        2929,        2944,          66,          66
, 0.32636195100000E+06, 0.62949828800000E+07,  0.0000000E+00,  0.4291401E+03,  0.7811579E+03,        2928,        2943,          66,          66
, 0.32640838800000E+06, 0.62950575400000E+07,  0.0000000E+00,  0.5170635E+03,  0.7811579E+03,        2927,        2942,          66,          66
, 0.32645273700000E+06, 0.62951334500000E+07,  0.0000000E+00,  0.6049791E+03,  0.7811579E+03,        2926,        2941,          66,          66
, 0.32649713300000E+06, 0.62952094700000E+07,  0.0000000E+00,  0.6930135E+03,  0.7811579E+03,        2925,        2940,          66,          66
, 0.32654157600000E+06, 0.62952855900000E+07,  0.0000000E+00,  0.7811579E+03,  0.7811579E+03,,,          66,          66
, 0.31257500000000E+06, 0.63048400000000E+07,  0.0000000E+00,  0.0000000E+00,  0.3899446E+03,        3981,        3988,          67,          67
, 0.31251800300000E+06, 0.63049190900000E+07,  0.0000000E+00,  0.9748788E+02,  0.3899446E+03,        3982,        3989,          67,          67
, 0.31246100500000E+06, 0.63049981700000E+07,  0.0000000E+00,  0.1949682E+03,  0.3899446E+03,        3983,        3990,          67,          67
, 0.31240400800000E+06, 0.63050772600000E+07,  0.0000000E+00,  0.2924561E+03,  0.3899446E+03,        3984,        3991,          67,          67
, 0.31234701000000E+06, 0.63051563500000E+07,  0.0000000E+00,  0.3899446E+03,  0.3899446E+03,,,          67,          67
, 0.30923118800000E+06, 0.62992615300000E+07,  0.0000000E+00,  0.0000000E+00,  0.2606853E+03,        4368,        4374,          68,          68
, 0.30923260700000E+06, 0.62993263100000E+07,  0.0000000E+00,  0.6479554E+02,  0.2606853E+03,        4369,        4375,          68,          68
, 0.30923339600000E+06, 0.62993914400000E+07,  0.0000000E+00,  0.1299303E+03,  0.2606853E+03,        4370,        4376,          68,          68
, 0.30923418500000E+06, 0.62994565700000E+07,  0.0000000E+00,  0.1950651E+03,  0.2606853E+03,        4371,        4377,          68,          68
, 0.30923401800000E+06, 0.62995221900000E+07,  0.0000000E+00,  0.2606853E+03,  0.2606853E+03,,,          68,          68
, 0.30264604900000E+06, 0.62913219800000E+07,  0.0000000E+00,  0.0000000E+00,  0.2170961E+03,        5929,        5933,          69,          69
, 0.30268449500000E+06, 0.62912836500000E+07,  0.0000000E+00,  0.5428889E+02,  0.2170961E+03,        5930,        5934,          69,          69
, 0.30272299200000E+06, 0.62912454000000E+07,  0.0000000E+00,  0.1085575E+03,  0.2170961E+03,        5931,        5935,          69,          69
, 0.30276149000000E+06, 0.62912071500000E+07,  0.0000000E+00,  0.1628268E+03,  0.2170961E+03,        5932,        5936,          69,          69
, 0.30279998800000E+06, 0.62911689000000E+07,  0.0000000E+00,  0.2170961E+03,  0.2170961E+03,,,          69,          69
, 0.30411620000000E+06, 0.62846924000000E+07,  0.0000000E+00,  0.0000000E+00,  0.1457518E+03,        6658,        6661,          70,          70
, 0.30406771100000E+06, 0.62846849000000E+07,  0.0000000E+00,  0.4906560E+02,  0.1457518E+03,        6659,        6662,          70,          70
, 0.30401977100000E+06, 0.62846794000000E+07,  0.0000000E+00,  0.9732007E+02,  0.1457518E+03,        6660,        6663,          70,          70
, 0.30397170000000E+06, 0.62846735000000E+07,  0.0000000E+00,  0.1457518E+03,  0.1457518E+03,,,          70,          70
, 0.29943005600000E+06, 0.62830671900000E+07,  0.0000000E+00,  0.0000000E+00,  0.1390987E+03,        6919,        6922,          71,          71
, 0.29938437500000E+06, 0.62830751300000E+07,  0.0000000E+00,  0.4636591E+02,  0.1390987E+03,        6920,        6923,          71,          71
, 0.29933869400000E+06, 0.62830830700000E+07,  0.0000000E+00,  0.9273181E+02,  0.1390987E+03,        6921,        6924,          71,          71
, 0.29929301200000E+06, 0.62830910100000E+07,  0.0000000E+00,  0.1390987E+03,  0.1390987E+03,,,          71,          71
, 0.29727428000000E+06, 0.62794952500000E+07,  0.0000000E+00,  0.0000000E+00,  0.1140071E+03,        7101,        7105,          72,          72
, 0.29729210300000E+06, 0.62795290800000E+07,  0.0000000E+00,  0.3823779E+02,  0.1140071E+03,        7102,        7106,          72,          72
, 0.29730992600000E+06, 0.62795629100000E+07,  0.0000000E+00,  0.7647557E+02,  0.1140071E+03,        7103,        7107,          72,          72
, 0.29732939000000E+06, 0.62795950000000E+07,  0.0000000E+00,  0.1140071E+03,  0.1140071E+03,,,          72,          72
, 0.29140290000000E+06, 0.62835569000000E+07,  0.0000000E+00,  0.0000000E+00,  0.1609953E+03,        7519,        7523,          73,          73
, 0.29138700200000E+06, 0.62836060100000E+07,  0.0000000E+00,  0.5161917E+02,  0.1609953E+03,        7520,        7524,          73,          73
, 0.29136475600000E+06, 0.62836646500000E+07,  0.0000000E+00,  0.1143371E+03,  0.1609953E+03,        7521,        7525,          73,          73
, 0.29134750000000E+06, 0.62837080000000E+07,  0.0000000E+00,  0.1609953E+03,  0.1609953E+03,,,          73,          73
, 0.28847460000000E+06, 0.62812152000000E+07,  0.0000000E+00,  0.0000000E+00,  0.1479356E+03,        7688,        7693,          74,          74
, 0.28843806500000E+06, 0.62812522300000E+07,  0.0000000E+00,  0.5201949E+02,  0.1479356E+03,        7689,        7694,          74,          74
, 0.28839999100000E+06, 0.62812913700000E+07,  0.0000000E+00,  0.1066232E+03,  0.1479356E+03,        7690,        7695,          74,          74
, 0.28836991300000E+06, 0.62813196900000E+07,  0.0000000E+00,  0.1479356E+03,  0.1479356E+03,,,          74,          74
, 0.28664090000000E+06, 0.62783131000000E+07,  0.1750000E+01,  0.0000000E+00,  0.1030809E+03,        7935,        7940,          75,          75
, 0.28660696700000E+06, 0.62783185000000E+07,  0.1750000E+01,  0.3435999E+02,  0.1030809E+03,        7936,        7941,          75,          75
, 0.28657303300000E+06, 0.62783239000000E+07,  0.1750000E+01,  0.6872095E+02,  0.1030809E+03,        7937,        7942,          75,          75
, 0.28653910000000E+06, 0.62783293000000E+07,  0.0000000E+00,  0.1030809E+03,  0.1030809E+03,,,          75,          75
, 0.28314535900000E+06, 0.62719274100000E+07,  0.4632199E+01,  0.0000000E+00,  0.1326741E+03,        8321,        8325,          76,          76
, 0.28310232800000E+06, 0.62719381300000E+07,  0.9165405E+00,  0.4434620E+02,  0.1326741E+03,        8324,        8326,          76,          76
, 0.28305971900000E+06, 0.62719498300000E+07,  0.2856096E+01,  0.8853236E+02,  0.1326741E+03,        8323,        8327,          76,          76
, 0.28301722000000E+06, 0.62719617600000E+07,  0.0000000E+00,  0.1326741E+03,  0.1326741E+03,,,          76,          76
, 0.28323952600000E+06, 0.62679949900000E+07,  0.6250000E+01,  0.0000000E+00,  0.3138493E+03,        8524,        8529,          77,          77
, 0.28315872500000E+06, 0.62679916300000E+07,  0.6249991E+01,  0.8087083E+02,  0.3138493E+03,        8522,        8527,          77,          77
, 0.28307792400000E+06, 0.62679882700000E+07,  0.4998146E+01,  0.1617417E+03,  0.3138493E+03,        8521,        8526,          77,          77
, 0.28302751200000E+06, 0.62679936900000E+07,  0.4134377E+01,  0.2124442E+03,  0.3138493E+03,        8523,        8528,          77,          77
, 0.28297710100000E+06, 0.62679991200000E+07,  0.5365819E+01,  0.2631468E+03,  0.3138493E+03,        8525,        8530,          77,          77
, 0.28292668900000E+06, 0.62680045400000E+07,  0.0000000E+00,  0.3138493E+03,  0.3138493E+03,,,          77,          77
, 0.28395850300000E+06, 0.62652335600000E+07,  0.1690000E+02,  0.0000000E+00,  0.5898397E+03,        8865,        8872,          78,          78
, 0.28393751800000E+06, 0.62651477000000E+07,  0.1690000E+02,  0.8838727E+02,  0.5898397E+03,        8866,        8873,          78,          78
, 0.28390634900000E+06, 0.62650472300000E+07,  0.1390000E+02,  0.1935810E+03,  0.5898397E+03,        8867,        8874,          78,          78
, 0.28390609000000E+06, 0.62649218800000E+07,  0.1390000E+02,  0.3189313E+03,  0.5898397E+03,        8868,        8875,          78,          78
, 0.28388850500000E+06, 0.62648286800000E+07,  0.8813301E+01,  0.4137757E+03,  0.5898397E+03,        8869,        8876,          78,          78
, 0.28387701600000E+06, 0.62647683400000E+07,  0.8878284E+01,  0.4751998E+03,  0.5898397E+03,        8870,        8877,          78,          78
, 0.28387106500000E+06, 0.62647174300000E+07,  0.1390000E+02,  0.5264564E+03,  0.5898397E+03,        8871,        8878,          78,          78
, 0.28386070000000E+06, 0.62646549000000E+07,  0.0000000E+00,  0.5898397E+03,  0.5898397E+03,,,          78,          78
, 0.28548330000000E+06, 0.62638264000000E+07,  0.1095138E+02,  0.0000000E+00,  0.1799043E+03,        9131,        9134,          79,          79
, 0.28543010000000E+06, 0.62638535400000E+07,  0.1287628E+02,  0.5972286E+02,  0.1799043E+03,        9132,        9135,          79,          79
, 0.28537620300000E+06, 0.62638797700000E+07,  0.1388621E+02,  0.1196637E+03,  0.1799043E+03,        9133,        9136,          79,          79
, 0.28532125000000E+06, 0.62639044500000E+07,  0.0000000E+00,  0.1799043E+03,  0.1799043E+03,,,          79,          79
, 0.27856310000000E+06, 0.62511359000000E+07,  0.1171284E+02,  0.0000000E+00,  0.5241374E+02,        9604,        9606,          80,          80
, 0.27856770000000E+06, 0.62511101000000E+07,  0.1355277E+02,  0.2620687E+02,  0.5241374E+02,        9605,        9607,          80,          80
, 0.27857230000000E+06, 0.62510843000000E+07,  0.0000000E+00,  0.5241374E+02,  0.5241374E+02,,,          80,          80
, 0.27914690900000E+06, 0.62506821600000E+07,  0.1093546E+02,  0.0000000E+00,  0.4666330E+02,        9655,        9659,          81,          81
, 0.27912417800000E+06, 0.62506769000000E+07,  0.1317521E+02,  0.2333165E+02,  0.4666330E+02,        9654,        9658,          81,          81
, 0.27910144700000E+06, 0.62506716400000E+07,  0.0000000E+00,  0.4666330E+02,  0.4666330E+02,,,          81,          81
, 0.28132136000000E+06, 0.62512408500000E+07,  0.2337444E+02,  0.0000000E+00,  0.4749639E+02,        9803,        9805,          82,          82
, 0.28130458500000E+06, 0.62512240400000E+07,  0.2383321E+02,  0.2374819E+02,  0.4749639E+02,        9804,        9806,          82,          82
, 0.28128781000000E+06, 0.62512072300000E+07,  0.0000000E+00,  0.4749639E+02,  0.4749639E+02,,,          82,          82
, 0.28088060600000E+06, 0.62427046000000E+07,  0.2670060E+02,  0.0000000E+00,  0.2742490E+02,       10056,       10057,          83,          83
, 0.28085920500000E+06, 0.62427217500000E+07,  0.0000000E+00,  0.2742490E+02,  0.2742490E+02,,,          83,          83
, 0.28375096900000E+06, 0.62327789300000E+07,  0.4627220E+02,  0.0000000E+00,  0.3603179E+02,       10145,       10146,          84,          84
, 0.28372857800000E+06, 0.62327507000000E+07,  0.0000000E+00,  0.3603179E+02,  0.3603179E+02,,,          84,          84
, 0.28559803000000E+06, 0.62307473200000E+07,  0.4982230E+02,  0.0000000E+00,  0.4208328E+02,       10191,       10192,          85,          85
, 0.28555768200000E+06, 0.62307592800000E+07,  0.0000000E+00,  0.4208328E+02,  0.4208328E+02,,,          85,          85
, 0.28648340100000E+06, 0.62299991300000E+07,  0.5168980E+02,  0.0000000E+00,  0.4334035E+02,       10202,       10203,          86,          86
, 0.28650407800000E+06, 0.62299610400000E+07,  0.0000000E+00,  0.4334035E+02,  0.4334035E+02,,,          86,          86
, 0.28705618000000E+06, 0.62308009600000E+07,  0.5173752E+02,  0.0000000E+00,  0.3410094E+02,       10209,       10210,          87,          87
, 0.28708711000000E+06, 0.62307866000000E+07,  0.0000000E+00,  0.3410094E+02,  0.3410094E+02,,,          87,          87
, 0.28814173700000E+06, 0.62293715400000E+07,  0.5345780E+02,  0.0000000E+00,  0.4231050E+02,       10229,       10230,          88,          88
, 0.28809947100000E+06, 0.62293696000000E+07,  0.0000000E+00,  0.4231050E+02,  0.4231050E+02,,,          88,          88
, 0.29154652300000E+06, 0.62224903300000E+07,  0.5626220E+02,  0.0000000E+00,  0.3894912E+02,       10312,       10313,          89,          89
, 0.29152943400000E+06, 0.62224553300000E+07,  0.0000000E+00,  0.3894912E+02,  0.3894912E+02,,,          89,          89
, 0.29076167000000E+06, 0.62154697800000E+07,  0.5913210E+02,  0.0000000E+00,  0.3468428E+02,       10383,       10384,          90,          90
, 0.29073730000000E+06, 0.62154944600000E+07,  0.0000000E+00,  0.3468428E+02,  0.3468428E+02,,,          90,          90
, 0.28188430400000E+06, 0.62128805200000E+07,  0.7960000E+02,  0.0000000E+00,  0.4682276E+02,       10557,       10558,          91,          91
, 0.28186698000000E+06, 0.62129240200000E+07,  0.0000000E+00,  0.4682276E+02,  0.4682276E+02,,,          91,          91
, 0.28169773600000E+06, 0.62122504500000E+07,  0.8300000E+02,  0.0000000E+00,  0.3521625E+02,       10562,       10563,          92,          92
, 0.28166253100000E+06, 0.62122513400000E+07,  0.0000000E+00,  0.3521625E+02,  0.3521625E+02,,,          92,          92
, 0.32579997700000E+06, 0.62821659900000E+07,  0.0000000E+00,  0.0000000E+00,  0.2016740E+03,        2648,        2666,          93,          93
, 0.32573659800000E+06, 0.62822444200000E+07,  0.0000000E+00,  0.1008373E+03,  0.2016740E+03,        2646,        2665,          93,          93
, 0.32567322000000E+06, 0.62823228500000E+07,  0.0000000E+00,  0.2016740E+03,  0.2016740E+03,,,          93,          93
, 0.32831500000000E+06, 0.62946490000000E+07,  0.0000000E+00,  0.0000000E+00,  0.7496661E+03,        2435,        2436,          94,          94
, 0.32836700000000E+06, 0.62945880000000E+07,  0.0000000E+00,  0.8015610E+02,  0.7496661E+03,        2434,        2447,          94,          94
, 0.32845800000000E+06, 0.62945084000000E+07,  0.0000000E+00,  0.2010576E+03,  0.7496661E+03,        2433,        2446,          94,          94
, 0.32854900000000E+06, 0.62944288000000E+07,  0.0000000E+00,  0.3219590E+03,  0.7496661E+03,        2432,        2445,          94,          94
, 0.32864000000000E+06, 0.62943492000000E+07,  0.0000000E+00,  0.4428605E+03,  0.7496661E+03,        2431,        2444,          94,          94
, 0.32873100000000E+06, 0.62942696000000E+07,  0.0000000E+00,  0.5637619E+03,  0.7496661E+03,        2430,        2443,          94,          94
, 0.32888400000000E+06, 0.62941640000000E+07,  0.0000000E+00,  0.7496661E+03,  0.7496661E+03,,,          94,          94
, 0.32126600000000E+06, 0.62970420000000E+07,  0.0000000E+00,  0.0000000E+00,  0.3568028E+03,        3386,        3392,          95,          95
, 0.32120600000000E+06, 0.62970430000000E+07,  0.0000000E+00,  0.6000833E+02,  0.3568028E+03,        3387,        3393,          95,          95
, 0.32114713400000E+06, 0.62970450100000E+07,  0.0000000E+00,  0.1189086E+03,  0.3568028E+03,        3388,        3394,          95,          95
, 0.32108770700000E+06, 0.62970499500000E+07,  0.0000000E+00,  0.1785406E+03,  0.3568028E+03,        3389,        3395,          95,          95
, 0.32102840500000E+06, 0.62970548700000E+07,  0.0000000E+00,  0.2380464E+03,  0.3568028E+03,        3390,        3396,          95,          95
, 0.32096920800000E+06, 0.62970594300000E+07,  0.0000000E+00,  0.2974187E+03,  0.3568028E+03,        3391,        3397,          95,          95
, 0.32091000000000E+06, 0.62970640000000E+07,  0.0000000E+00,  0.3568028E+03,  0.3568028E+03,,,          95,          95
, 0.30984100000000E+06, 0.63068700000000E+07,  0.0000000E+00,  0.0000000E+00,  0.9195339E+02,        4180,        4186,          96,          96
, 0.30984018600000E+06, 0.63069197200000E+07,  0.0000000E+00,  0.4972666E+02,  0.9195339E+02,        4181,        4187,          96,          96
, 0.30983820000000E+06, 0.63069619000000E+07,  0.0000000E+00,  0.9195339E+02,  0.9195339E+02,,,          96,          96
, 0.30388910000000E+06, 0.62982954000000E+07,  0.0000000E+00,  0.0000000E+00,  0.2217855E+03,        4936,        4940,          97,          97
, 0.30385849500000E+06, 0.62983416900000E+07,  0.0000000E+00,  0.5549261E+02,  0.2217855E+03,        4937,        4941,          97,          97
, 0.30382798800000E+06, 0.62983879600000E+07,  0.0000000E+00,  0.1109145E+03,  0.2217855E+03,        4938,        4942,          97,          97
, 0.30379749300000E+06, 0.62984342300000E+07,  0.0000000E+00,  0.1663299E+03,  0.2217855E+03,        4939,        4943,          97,          97
, 0.30376694000000E+06, 0.62984805100000E+07,  0.0000000E+00,  0.2217855E+03,  0.2217855E+03,,,          97,          97
, 0.30166190000000E+06, 0.62990163000000E+07,  0.0000000E+00,  0.0000000E+00,  0.7458234E+02,        5316,        5322,          98,          98
, 0.30168941300000E+06, 0.62990412700000E+07,  0.0000000E+00,  0.3715462E+02,  0.7458234E+02,        5315,        5321,          98,          98
, 0.30171930000000E+06, 0.62990638000000E+07,  0.0000000E+00,  0.7458234E+02,  0.7458234E+02,,,          98,          98
, 0.30279330000000E+06, 0.62850306000000E+07,  0.0000000E+00,  0.0000000E+00,  0.1104154E+03,        6787,        6790,          99,          99
, 0.30279250000000E+06, 0.62850665500000E+07,  0.0000000E+00,  0.3595890E+02,  0.1104154E+03,        6788,        6791,          99,          99
, 0.30279318600000E+06, 0.62851040500000E+07,  0.0000000E+00,  0.7346518E+02,  0.1104154E+03,        6789,        6792,          99,          99
, 0.30279330000000E+06, 0.62851410000000E+07,  0.0000000E+00,  0.1104154E+03,  0.1104154E+03,,,          99,          99
, 0.29820560000000E+06, 0.62792013000000E+07,  0.0000000E+00,  0.0000000E+00,  0.3016521E+02,        7282,        7286,         100,         100
, 0.29817610000000E+06, 0.62792076000000E+07,  0.0000000E+00,  0.3016521E+02,  0.3016521E+02,,,         100,         100
, 0.28386560000000E+06, 0.62735192000000E+07,  0.1047332E+01,  0.0000000E+00,  0.1712263E+03,        8192,        8196,         101,         101
, 0.28382283700000E+06, 0.62735170000000E+07,  0.1914012E+01,  0.4281955E+02,  0.1712263E+03,        8191,        8195,         101,         101
, 0.28378007300000E+06, 0.62735148000000E+07,  0.5000000E+01,  0.8564011E+02,  0.1712263E+03,        8194,        8197,         101,         101
, 0.28373733600000E+06, 0.62735126000000E+07,  0.5000000E+01,  0.1284337E+03,  0.1712263E+03,        8193,        8198,         101,         101
, 0.28369460000000E+06, 0.62735104000000E+07,  0.0000000E+00,  0.1712263E+03,  0.1712263E+03,,,         101,         101
, 0.28329026800000E+06, 0.62655791600000E+07,  0.1420000E+02,  0.0000000E+00,  0.5763575E+03,        8739,        8749,         102,         102
, 0.28323767800000E+06, 0.62655124700000E+07,  0.1420000E+02,  0.8493094E+02,  0.5763575E+03,        8750,        8751,         102,         102
, 0.28318582900000E+06, 0.62654420000000E+07,  0.1119999E+02,  0.1724200E+03,  0.5763575E+03,        8752,        8763,         102,         102
, 0.28310882500000E+06, 0.62653604800000E+07,  0.1119999E+02,  0.2845589E+03,  0.5763575E+03,        8753,        8765,         102,         102
, 0.28303480000000E+06, 0.62652770000000E+07,  0.7935789E+01,  0.3961322E+03,  0.5763575E+03,        8754,        8766,         102,         102
, 0.28301760000000E+06, 0.62652436000000E+07,  0.8190000E+01,  0.4337008E+03,  0.5763575E+03,        8757,        8767,         102,         102
, 0.28297250000000E+06, 0.62651858000000E+07,  0.7307669E+01,  0.5070142E+03,  0.5763575E+03,        8759,        8769,         102,         102
, 0.28295003000000E+06, 0.62651593900000E+07,  0.7597414E+01,  0.5416897E+03,  0.5763575E+03,        8760,        8771,         102,         102
, 0.28292756000000E+06, 0.62651329900000E+07,  0.0000000E+00,  0.5763575E+03,  0.5763575E+03,,,         102,         102
, 0.28318640000000E+06, 0.62613790000000E+07,  0.1090550E+02,  0.0000000E+00,  0.1538806E+03,        9233,        9236,         103,         103
, 0.28314486700000E+06, 0.62614091000000E+07,  0.8465063E+01,  0.5129327E+02,  0.1538806E+03,        9234,        9237,         103,         103
, 0.28310333300000E+06, 0.62614392000000E+07,  0.1018779E+02,  0.1025874E+03,  0.1538806E+03,        9235,        9238,         103,         103
, 0.28306180000000E+06, 0.62614693000000E+07,  0.0000000E+00,  0.1538806E+03,  0.1538806E+03,,,         103,         103
, 0.28123756000000E+06, 0.62587620000000E+07,  0.9827909E+01,  0.0000000E+00,  0.1000439E+03,        9342,        9345,         104,         104
, 0.28120729000000E+06, 0.62587759900000E+07,  0.1743669E+01,  0.3334656E+02,  0.1000439E+03,        9343,        9346,         104,         104
, 0.28117702000000E+06, 0.62587899900000E+07,  0.9778436E+01,  0.6669731E+02,  0.1000439E+03,        9344,        9347,         104,         104
, 0.28114675000000E+06, 0.62588039800000E+07,  0.0000000E+00,  0.1000439E+03,  0.1000439E+03,,,         104,         104
, 0.29279235000000E+06, 0.62181031200000E+07,  0.5962840E+02,  0.0000000E+00,  0.3301249E+02,       10354,       10355,         105,         105
, 0.29276013000000E+06, 0.62180959300000E+07,  0.0000000E+00,  0.3301249E+02,  0.3301249E+02,,,         105,         105
